No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,season
31512,2016,10,3,23,185.0,254.0,4.0,89.0,1500.0,63.0,22.2,1010.6,18.6,0.0,ESE,4.7,Aotizhongxin,2016-10-03 23:00:00,Fall
31513,2016,10,4,0,132.0,132.0,3.0,29.0,1100.0,87.0,21.3,1011.3,13.0,0.0,ESE,3.6,Aotizhongxin,2016-10-04 00:00:00,Fall
31514,2016,10,4,1,28.0,28.0,3.0,26.0,700.0,62.0,20.3,1011.3,12.5,0.0,ESE,3.8,Aotizhongxin,2016-10-04 01:00:00,Fall
31515,2016,10,4,2,19.0,71.0,2.0,26.0,600.0,51.0,19.8,1011.2,12.8,0.0,ESE,3.6,Aotizhongxin,2016-10-04 02:00:00,Fall
31516,2016,10,4,3,26.0,43.0,2.0,27.0,600.0,44.0,19.1,1011.6,12.4,0.0,E,2.9,Aotizhongxin,2016-10-04 03:00:00,Fall
31517,2016,10,4,4,25.0,44.0,2.0,26.0,500.0,40.0,18.5,1011.5,12.5,0.0,ESE,2.3,Aotizhongxin,2016-10-04 04:00:00,Fall
31518,2016,10,4,5,16.0,36.0,2.0,23.0,500.0,42.0,17.8,1011.6,13.1,0.0,E,1.8,Aotizhongxin,2016-10-04 05:00:00,Fall
31519,2016,10,4,6,21.0,45.0,2.0,31.0,800.0,28.0,17.7,1012.6,11.9,0.0,ESE,3.7,Aotizhongxin,2016-10-04 06:00:00,Fall
31520,2016,10,4,7,19.0,39.0,2.0,28.0,700.0,32.0,17.0,1012.9,11.7,0.0,ESE,2.6,Aotizhongxin,2016-10-04 07:00:00,Fall
31521,2016,10,4,8,24.0,32.0,2.0,28.0,700.0,31.0,16.9,1012.6,11.0,0.0,ESE,3.2,Aotizhongxin,2016-10-04 08:00:00,Fall
31522,2016,10,4,9,25.0,28.0,2.0,32.0,600.0,27.0,16.9,1012.3,11.2,0.0,ESE,3.1,Aotizhongxin,2016-10-04 09:00:00,Fall
31523,2016,10,4,10,28.0,50.0,2.0,32.0,600.0,27.0,16.9,1012.0,11.8,0.0,E,2.2,Aotizhongxin,2016-10-04 10:00:00,Fall
31524,2016,10,4,11,28.0,42.0,2.0,36.0,700.0,21.0,16.8,1011.1,12.3,0.0,ENE,1.5,Aotizhongxin,2016-10-04 11:00:00,Fall
31525,2016,10,4,12,19.0,60.0,2.0,42.0,700.0,17.0,16.7,1010.5,12.8,0.0,NE,1.4,Aotizhongxin,2016-10-04 12:00:00,Fall
31526,2016,10,4,13,32.0,55.0,2.0,48.0,1000.0,12.0,16.8,1009.3,11.9,0.0,NNE,1.1,Aotizhongxin,2016-10-04 13:00:00,Fall
31527,2016,10,4,14,33.0,67.0,2.0,51.0,1300.0,8.0,16.8,1008.6,11.3,0.0,NNW,2.0,Aotizhongxin,2016-10-04 14:00:00,Fall
31528,2016,10,4,15,41.0,51.0,2.0,57.0,1300.0,2.0,14.9,1009.0,12.6,0.5,NW,3.5,Aotizhongxin,2016-10-04 15:00:00,Fall
31529,2016,10,4,16,39.0,46.0,2.0,51.0,1200.0,2.0,14.8,1009.6,13.5,5.1,N,2.5,Aotizhongxin,2016-10-04 16:00:00,Fall
31530,2016,10,4,17,44.0,44.0,2.0,48.0,1200.0,2.0,14.7,1009.5,13.7,1.6,ENE,1.6,Aotizhongxin,2016-10-04 17:00:00,Fall
31531,2016,10,4,18,44.0,45.0,2.0,54.0,1200.0,2.0,14.9,1009.9,14.1,0.3,ENE,1.5,Aotizhongxin,2016-10-04 18:00:00,Fall
31532,2016,10,4,19,41.0,41.0,2.0,58.0,1300.0,2.0,15.1,1011.0,14.1,0.0,NE,1.2,Aotizhongxin,2016-10-04 19:00:00,Fall
31533,2016,10,4,20,42.0,42.0,2.0,54.0,1200.0,2.0,15.1,1011.8,14.0,0.0,ENE,1.6,Aotizhongxin,2016-10-04 20:00:00,Fall
31534,2016,10,4,21,42.0,42.0,2.0,50.0,1200.0,2.0,15.2,1012.0,14.2,0.0,ENE,0.9,Aotizhongxin,2016-10-04 21:00:00,Fall
31535,2016,10,4,22,37.0,37.0,2.0,49.0,1200.0,2.0,15.2,1012.3,13.9,0.0,NE,1.0,Aotizhongxin,2016-10-04 22:00:00,Fall
31536,2016,10,4,23,29.0,29.0,2.0,44.0,1100.0,2.0,15.0,1012.4,13.7,0.0,NE,0.7,Aotizhongxin,2016-10-04 23:00:00,Fall
31537,2016,10,5,0,27.0,27.0,2.0,42.0,1100.0,2.0,14.4,1012.3,13.4,0.0,E,0.5,Aotizhongxin,2016-10-05 00:00:00,Fall
31538,2016,10,5,1,20.0,20.0,2.0,45.0,1000.0,2.0,13.6,1012.5,12.7,0.1,ENE,1.1,Aotizhongxin,2016-10-05 01:00:00,Fall
31540,2016,10,5,3,20.0,20.0,2.0,37.0,1000.0,2.0,14.2,1012.8,13.6,0.0,ESE,1.1,Aotizhongxin,2016-10-05 03:00:00,Fall
31542,2016,10,5,5,48.0,48.0,2.0,41.0,1200.0,2.0,14.5,1013.7,13.4,0.0,SE,0.9,Aotizhongxin,2016-10-05 05:00:00,Fall
31543,2016,10,5,6,57.0,57.0,2.0,43.0,1300.0,2.0,14.4,1013.9,13.3,0.0,SE,1.3,Aotizhongxin,2016-10-05 06:00:00,Fall
31544,2016,10,5,7,50.0,50.0,2.0,45.0,1200.0,2.0,14.7,1014.1,13.1,0.0,SSE,1.3,Aotizhongxin,2016-10-05 07:00:00,Fall
31545,2016,10,5,8,53.0,53.0,2.0,37.0,1200.0,6.0,15.4,1014.7,13.2,0.0,SSE,1.3,Aotizhongxin,2016-10-05 08:00:00,Fall
31546,2016,10,5,9,49.0,49.0,2.0,36.0,1100.0,10.0,15.6,1015.3,12.2,0.0,SSW,2.5,Aotizhongxin,2016-10-05 09:00:00,Fall
31547,2016,10,5,10,44.0,44.0,2.0,37.0,1100.0,12.0,16.2,1015.3,12.4,0.0,SW,1.4,Aotizhongxin,2016-10-05 10:00:00,Fall
31548,2016,10,5,11,59.0,59.0,2.0,35.0,1100.0,21.0,17.2,1014.9,12.5,0.0,SSW,2.4,Aotizhongxin,2016-10-05 11:00:00,Fall
31549,2016,10,5,12,60.0,60.0,2.0,32.0,1000.0,45.0,18.9,1014.0,13.1,0.0,S,2.5,Aotizhongxin,2016-10-05 12:00:00,Fall
31550,2016,10,5,13,60.0,60.0,2.0,28.0,1000.0,70.0,20.6,1013.4,12.8,0.0,S,1.6,Aotizhongxin,2016-10-05 13:00:00,Fall
31551,2016,10,5,14,62.0,65.0,2.0,31.0,1000.0,79.0,21.4,1013.1,12.5,0.0,SW,2.8,Aotizhongxin,2016-10-05 14:00:00,Fall
31552,2016,10,5,15,66.0,66.0,2.0,34.0,1100.0,77.0,20.8,1013.1,13.2,0.0,SSW,2.6,Aotizhongxin,2016-10-05 15:00:00,Fall
31553,2016,10,5,16,61.0,66.0,2.0,33.0,900.0,84.0,20.8,1013.1,13.0,0.0,SW,1.9,Aotizhongxin,2016-10-05 16:00:00,Fall
31554,2016,10,5,17,63.0,75.0,2.0,39.0,900.0,76.0,20.6,1013.7,13.3,0.0,SW,1.7,Aotizhongxin,2016-10-05 17:00:00,Fall
31555,2016,10,5,18,64.0,76.0,2.0,47.0,1100.0,62.0,19.5,1014.3,13.9,0.0,S,1.0,Aotizhongxin,2016-10-05 18:00:00,Fall
31556,2016,10,5,19,73.0,87.0,2.0,56.0,1100.0,47.0,17.4,1014.9,14.5,0.0,NE,0.0,Aotizhongxin,2016-10-05 19:00:00,Fall
31557,2016,10,5,20,85.0,108.0,2.0,87.0,1400.0,10.0,16.6,1015.7,14.8,0.0,NE,1.3,Aotizhongxin,2016-10-05 20:00:00,Fall
31558,2016,10,5,21,88.0,122.0,2.0,93.0,1700.0,2.0,16.5,1016.9,14.5,0.0,NE,1.2,Aotizhongxin,2016-10-05 21:00:00,Fall
31559,2016,10,5,22,91.0,117.0,2.0,86.0,1800.0,2.0,15.8,1017.5,14.2,0.0,NNE,1.2,Aotizhongxin,2016-10-05 22:00:00,Fall
31560,2016,10,5,23,96.0,110.0,2.0,78.0,2000.0,2.0,15.2,1018.2,13.7,0.0,NE,1.2,Aotizhongxin,2016-10-05 23:00:00,Fall
31561,2016,10,6,0,94.0,112.0,2.0,81.0,1700.0,2.0,14.0,1018.4,13.0,0.0,E,0.4,Aotizhongxin,2016-10-06 00:00:00,Fall
31562,2016,10,6,1,90.0,90.0,2.0,68.0,1300.0,2.0,13.2,1018.6,12.4,0.0,ENE,0.8,Aotizhongxin,2016-10-06 01:00:00,Fall
31563,2016,10,6,2,81.0,81.0,2.0,52.0,1100.0,2.0,14.0,1019.3,13.4,0.0,NE,1.1,Aotizhongxin,2016-10-06 02:00:00,Fall
31564,2016,10,6,3,82.0,85.0,2.0,53.0,1200.0,2.0,14.5,1019.6,13.7,0.0,NE,1.2,Aotizhongxin,2016-10-06 03:00:00,Fall
31565,2016,10,6,4,91.0,91.0,2.0,59.0,1400.0,2.0,14.9,1020.2,13.4,0.0,NE,0.7,Aotizhongxin,2016-10-06 04:00:00,Fall
31566,2016,10,6,5,92.0,92.0,2.0,59.0,1600.0,2.0,15.4,1020.6,13.8,0.0,ENE,1.6,Aotizhongxin,2016-10-06 05:00:00,Fall
31567,2016,10,6,6,95.0,106.0,2.0,62.0,2300.0,2.0,15.7,1021.2,13.4,0.0,E,1.3,Aotizhongxin,2016-10-06 06:00:00,Fall
31568,2016,10,6,7,94.0,99.0,2.0,64.0,3000.0,2.0,15.6,1021.9,13.1,0.0,ESE,2.0,Aotizhongxin,2016-10-06 07:00:00,Fall
31569,2016,10,6,8,89.0,100.0,2.0,61.0,2700.0,2.0,15.3,1022.7,13.0,0.0,E,2.1,Aotizhongxin,2016-10-06 08:00:00,Fall
31570,2016,10,6,9,83.0,87.0,2.0,54.0,2500.0,2.0,15.6,1023.0,12.7,0.0,ESE,1.8,Aotizhongxin,2016-10-06 09:00:00,Fall
31571,2016,10,6,10,71.0,71.0,2.0,50.0,2200.0,2.0,15.5,1023.0,12.6,0.0,E,1.6,Aotizhongxin,2016-10-06 10:00:00,Fall
31572,2016,10,6,11,64.0,64.0,2.0,47.0,1800.0,2.0,15.9,1022.5,12.5,0.0,ESE,2.1,Aotizhongxin,2016-10-06 11:00:00,Fall
31573,2016,10,6,12,63.0,63.0,2.0,47.0,1800.0,4.0,16.4,1022.0,12.7,0.0,ESE,1.9,Aotizhongxin,2016-10-06 12:00:00,Fall
31574,2016,10,6,13,57.0,58.0,2.0,46.0,1500.0,8.0,17.0,1021.6,12.7,0.0,ESE,1.8,Aotizhongxin,2016-10-06 13:00:00,Fall
31575,2016,10,6,14,50.0,51.0,2.0,47.0,1200.0,9.0,17.5,1020.6,13.0,0.0,E,1.4,Aotizhongxin,2016-10-06 14:00:00,Fall
31576,2016,10,6,15,51.0,55.0,2.0,45.0,1100.0,13.0,17.5,1020.4,13.2,0.0,ENE,1.7,Aotizhongxin,2016-10-06 15:00:00,Fall
31577,2016,10,6,16,48.0,60.0,2.0,51.0,1100.0,8.0,17.3,1020.2,13.2,0.0,ENE,1.5,Aotizhongxin,2016-10-06 16:00:00,Fall
31578,2016,10,6,17,52.0,57.0,2.0,54.0,1100.0,7.0,17.0,1020.2,12.5,0.0,ENE,1.7,Aotizhongxin,2016-10-06 17:00:00,Fall
31579,2016,10,6,18,62.0,103.0,2.0,65.0,1700.0,2.0,14.8,1020.2,13.7,11.7,ENE,2.5,Aotizhongxin,2016-10-06 18:00:00,Fall
31580,2016,10,6,19,68.0,68.0,2.0,65.0,1900.0,2.0,14.6,1020.2,13.1,10.9,ENE,1.8,Aotizhongxin,2016-10-06 19:00:00,Fall
31581,2016,10,6,20,73.0,73.0,2.0,64.0,2100.0,2.0,14.6,1020.8,13.6,1.3,ESE,1.1,Aotizhongxin,2016-10-06 20:00:00,Fall
31582,2016,10,6,21,65.0,65.0,2.0,63.0,1900.0,2.0,15.0,1020.6,13.7,0.8,ESE,1.9,Aotizhongxin,2016-10-06 21:00:00,Fall
31583,2016,10,6,22,44.0,44.0,2.0,39.0,1000.0,28.0,14.9,1020.3,13.4,3.2,SE,2.1,Aotizhongxin,2016-10-06 22:00:00,Fall
31584,2016,10,6,23,42.0,42.0,2.0,32.0,700.0,36.0,14.3,1020.6,13.2,2.3,ESE,2.5,Aotizhongxin,2016-10-06 23:00:00,Fall
31585,2016,10,7,0,43.0,43.0,2.0,28.0,800.0,39.0,13.9,1019.8,12.6,3.2,SE,2.0,Aotizhongxin,2016-10-07 00:00:00,Fall
31586,2016,10,7,1,47.0,47.0,2.0,31.0,900.0,30.0,13.4,1019.6,12.1,2.2,ESE,2.4,Aotizhongxin,2016-10-07 01:00:00,Fall
31588,2016,10,7,3,40.0,40.0,2.0,38.0,1100.0,22.0,12.9,1018.2,12.0,0.7,ESE,2.1,Aotizhongxin,2016-10-07 03:00:00,Fall
31590,2016,10,7,5,40.0,40.0,2.0,44.0,1600.0,10.0,12.4,1017.2,11.5,2.1,E,1.1,Aotizhongxin,2016-10-07 05:00:00,Fall
31591,2016,10,7,6,39.0,39.0,2.0,45.0,1700.0,9.0,12.1,1017.1,11.2,1.3,E,1.3,Aotizhongxin,2016-10-07 06:00:00,Fall
31592,2016,10,7,7,41.0,41.0,2.0,50.0,1800.0,2.0,12.1,1016.2,11.0,1.8,ESE,1.9,Aotizhongxin,2016-10-07 07:00:00,Fall
31593,2016,10,7,8,39.0,39.0,2.0,51.0,2000.0,2.0,12.2,1016.3,11.3,2.6,SE,1.8,Aotizhongxin,2016-10-07 08:00:00,Fall
31594,2016,10,7,9,39.0,39.0,2.0,49.0,2000.0,4.0,12.5,1016.3,11.6,1.5,ESE,1.7,Aotizhongxin,2016-10-07 09:00:00,Fall
31595,2016,10,7,10,41.0,41.0,2.0,45.0,1900.0,10.0,12.7,1016.0,11.9,1.0,ESE,2.0,Aotizhongxin,2016-10-07 10:00:00,Fall
31596,2016,10,7,11,42.0,42.0,2.0,48.0,1900.0,7.0,12.7,1015.5,11.9,1.2,ENE,0.9,Aotizhongxin,2016-10-07 11:00:00,Fall
31597,2016,10,7,12,40.0,40.0,2.0,52.0,1900.0,5.0,13.1,1014.6,12.3,1.2,E,1.1,Aotizhongxin,2016-10-07 12:00:00,Fall
31598,2016,10,7,13,40.0,40.0,2.0,53.0,2000.0,5.0,13.4,1012.7,12.6,1.6,SSE,2.4,Aotizhongxin,2016-10-07 13:00:00,Fall
31599,2016,10,7,14,43.0,43.0,2.0,56.0,2000.0,2.0,13.5,1012.4,12.4,0.2,W,1.1,Aotizhongxin,2016-10-07 14:00:00,Fall
31600,2016,10,7,15,43.0,43.0,2.0,56.0,2100.0,2.0,14.4,1011.7,12.8,0.0,SW,1.4,Aotizhongxin,2016-10-07 15:00:00,Fall
31601,2016,10,7,16,45.0,45.0,2.0,57.0,2000.0,3.0,14.9,1011.7,12.9,0.0,SW,0.7,Aotizhongxin,2016-10-07 16:00:00,Fall
31602,2016,10,7,17,47.0,47.0,2.0,60.0,1900.0,4.0,14.9,1012.5,12.8,0.0,WSW,0.9,Aotizhongxin,2016-10-07 17:00:00,Fall
31603,2016,10,7,18,51.0,51.0,2.0,64.0,1900.0,2.0,14.9,1012.5,13.3,0.0,NW,0.7,Aotizhongxin,2016-10-07 18:00:00,Fall
31604,2016,10,7,19,50.0,53.0,2.0,61.0,2000.0,2.0,14.4,1012.9,13.3,0.0,NNE,0.4,Aotizhongxin,2016-10-07 19:00:00,Fall
31605,2016,10,7,20,55.0,55.0,2.0,60.0,1900.0,2.0,13.9,1013.3,12.8,0.0,NW,0.2,Aotizhongxin,2016-10-07 20:00:00,Fall
31606,2016,10,7,21,44.0,44.0,2.0,61.0,1700.0,2.0,13.9,1014.2,11.9,0.0,NW,2.0,Aotizhongxin,2016-10-07 21:00:00,Fall
31607,2016,10,7,22,26.0,26.0,2.0,45.0,1100.0,17.0,13.9,1014.4,8.5,0.0,WSW,2.2,Aotizhongxin,2016-10-07 22:00:00,Fall
31608,2016,10,7,23,7.0,7.0,2.0,16.0,200.0,58.0,15.9,1014.8,0.0,0.0,WNW,4.1,Aotizhongxin,2016-10-07 23:00:00,Fall
31609,2016,10,8,0,3.0,6.0,2.0,17.0,200.0,55.0,15.1,1015.1,-1.1,0.0,WNW,2.8,Aotizhongxin,2016-10-08 00:00:00,Fall
31610,2016,10,8,1,4.0,6.0,2.0,16.0,200.0,58.0,14.7,1015.0,-2.7,0.0,WNW,3.5,Aotizhongxin,2016-10-08 01:00:00,Fall
31611,2016,10,8,2,7.0,7.0,2.0,16.0,200.0,60.0,14.0,1015.4,-2.5,0.0,WNW,3.0,Aotizhongxin,2016-10-08 02:00:00,Fall
31612,2016,10,8,3,3.0,14.0,2.0,13.0,200.0,63.0,13.2,1015.3,-2.3,0.0,WNW,4.7,Aotizhongxin,2016-10-08 03:00:00,Fall
31613,2016,10,8,4,5.0,6.0,2.0,13.0,200.0,59.0,12.1,1016.5,-2.5,0.0,NW,2.8,Aotizhongxin,2016-10-08 04:00:00,Fall
31614,2016,10,8,5,3.0,10.0,2.0,14.0,200.0,56.0,11.1,1017.0,-1.0,0.0,WNW,2.8,Aotizhongxin,2016-10-08 05:00:00,Fall
31615,2016,10,8,6,7.0,8.0,2.0,22.0,200.0,43.0,10.1,1017.8,-1.3,0.0,NNW,1.6,Aotizhongxin,2016-10-08 06:00:00,Fall
31616,2016,10,8,7,8.0,15.0,2.0,23.0,300.0,42.0,9.5,1018.6,-1.3,0.0,NNE,2.2,Aotizhongxin,2016-10-08 07:00:00,Fall
31617,2016,10,8,8,10.0,10.0,2.0,22.0,300.0,43.0,11.1,1019.0,-1.7,0.0,NNW,3.0,Aotizhongxin,2016-10-08 08:00:00,Fall
31618,2016,10,8,9,10.0,13.0,2.0,18.0,300.0,48.0,11.8,1019.9,-2.4,0.0,NNW,4.4,Aotizhongxin,2016-10-08 09:00:00,Fall
31619,2016,10,8,10,4.0,6.0,3.0,16.0,300.0,52.0,12.7,1019.8,-2.4,0.0,NW,3.2,Aotizhongxin,2016-10-08 10:00:00,Fall
31620,2016,10,8,11,19.0,19.0,3.0,13.0,300.0,61.0,13.6,1019.6,-1.2,0.0,NW,4.5,Aotizhongxin,2016-10-08 11:00:00,Fall
31621,2016,10,8,12,15.0,15.0,3.0,12.0,300.0,67.0,15.1,1019.0,-1.5,0.0,NW,3.4,Aotizhongxin,2016-10-08 12:00:00,Fall
31622,2016,10,8,13,7.0,7.0,2.0,12.0,200.0,74.0,15.7,1018.0,-2.3,0.0,NW,3.6,Aotizhongxin,2016-10-08 13:00:00,Fall
31623,2016,10,8,14,20.0,20.0,2.0,11.0,200.0,77.0,16.9,1017.2,-2.2,0.0,NNW,2.1,Aotizhongxin,2016-10-08 14:00:00,Fall
31624,2016,10,8,15,9.0,19.0,3.0,13.0,300.0,78.0,17.1,1017.1,-2.1,0.0,NW,3.3,Aotizhongxin,2016-10-08 15:00:00,Fall
31625,2016,10,8,16,6.0,18.0,2.0,13.0,200.0,80.0,17.3,1017.4,-2.4,0.0,NW,2.7,Aotizhongxin,2016-10-08 16:00:00,Fall
31626,2016,10,8,17,8.0,23.0,2.0,17.0,200.0,72.0,16.9,1017.8,-2.8,0.0,N,1.7,Aotizhongxin,2016-10-08 17:00:00,Fall
31627,2016,10,8,18,20.0,20.0,2.0,25.0,300.0,55.0,12.8,1018.1,1.1,0.0,NE,0.7,Aotizhongxin,2016-10-08 18:00:00,Fall
31628,2016,10,8,19,13.0,34.0,2.0,60.0,500.0,17.0,9.6,1018.7,4.4,0.0,ESE,0.4,Aotizhongxin,2016-10-08 19:00:00,Fall
31629,2016,10,8,20,20.0,31.0,2.0,77.0,800.0,5.0,9.2,1019.4,4.8,0.0,NNW,0.3,Aotizhongxin,2016-10-08 20:00:00,Fall
31630,2016,10,8,21,19.0,34.0,2.0,77.0,600.0,2.0,8.3,1019.9,4.1,0.0,WNW,0.5,Aotizhongxin,2016-10-08 21:00:00,Fall
31631,2016,10,8,22,23.0,66.0,2.0,76.0,800.0,2.0,8.0,1019.9,5.5,0.0,NE,0.2,Aotizhongxin,2016-10-08 22:00:00,Fall
31632,2016,10,8,23,21.0,55.0,2.0,68.0,800.0,2.0,7.4,1020.4,5.0,0.0,W,0.6,Aotizhongxin,2016-10-08 23:00:00,Fall
31633,2016,10,9,0,26.0,73.0,2.0,68.0,1000.0,2.0,7.1,1020.7,5.4,0.0,SW,0.5,Aotizhongxin,2016-10-09 00:00:00,Fall
31636,2016,10,9,3,39.0,94.0,3.0,60.0,1000.0,2.0,5.5,1020.4,4.3,0.0,E,0.9,Aotizhongxin,2016-10-09 03:00:00,Fall
31638,2016,10,9,5,37.0,72.0,3.0,60.0,1000.0,2.0,5.4,1020.5,3.6,0.0,NE,1.5,Aotizhongxin,2016-10-09 05:00:00,Fall
31639,2016,10,9,6,31.0,64.0,3.0,58.0,900.0,2.0,5.8,1020.5,3.6,0.0,NE,1.1,Aotizhongxin,2016-10-09 06:00:00,Fall
31640,2016,10,9,7,27.0,34.0,2.0,42.0,600.0,2.0,6.4,1020.8,4.1,0.0,ENE,0.9,Aotizhongxin,2016-10-09 07:00:00,Fall
31641,2016,10,9,8,17.0,19.0,2.0,41.0,500.0,2.0,7.4,1021.3,3.8,0.0,ENE,1.2,Aotizhongxin,2016-10-09 08:00:00,Fall
31642,2016,10,9,9,13.0,24.0,2.0,37.0,400.0,10.0,8.3,1021.3,3.7,0.0,ENE,1.2,Aotizhongxin,2016-10-09 09:00:00,Fall
31643,2016,10,9,10,15.0,24.0,2.0,37.0,400.0,14.0,10.5,1020.9,3.3,0.0,ENE,1.0,Aotizhongxin,2016-10-09 10:00:00,Fall
31644,2016,10,9,11,20.0,63.0,3.0,45.0,600.0,16.0,12.0,1020.5,4.5,0.0,NNE,0.9,Aotizhongxin,2016-10-09 11:00:00,Fall
31645,2016,10,9,12,29.0,58.0,3.0,60.0,700.0,15.0,13.9,1019.8,4.2,0.0,SSE,1.1,Aotizhongxin,2016-10-09 12:00:00,Fall
31646,2016,10,9,13,52.0,57.0,5.0,86.0,900.0,15.0,16.2,1018.4,2.6,0.0,SW,2.1,Aotizhongxin,2016-10-09 13:00:00,Fall
31647,2016,10,9,14,26.0,37.0,5.0,52.0,500.0,42.0,17.0,1017.5,1.4,0.0,SW,2.1,Aotizhongxin,2016-10-09 14:00:00,Fall
31648,2016,10,9,15,25.0,25.0,5.0,37.0,400.0,53.0,17.3,1016.9,0.4,0.0,SW,3.9,Aotizhongxin,2016-10-09 15:00:00,Fall
31649,2016,10,9,16,22.0,29.0,4.0,26.0,300.0,62.0,17.5,1016.3,-2.2,0.0,SSW,2.7,Aotizhongxin,2016-10-09 16:00:00,Fall
31650,2016,10,9,17,20.0,37.0,4.0,30.0,300.0,59.0,16.5,1016.3,-0.3,0.0,SSW,1.8,Aotizhongxin,2016-10-09 17:00:00,Fall
31651,2016,10,9,18,25.0,59.0,3.0,44.0,400.0,43.0,14.8,1016.4,1.0,0.0,S,1.5,Aotizhongxin,2016-10-09 18:00:00,Fall
31652,2016,10,9,19,35.0,67.0,7.0,66.0,600.0,22.0,12.3,1016.6,3.5,0.0,SSE,0.8,Aotizhongxin,2016-10-09 19:00:00,Fall
31653,2016,10,9,20,38.0,70.0,8.0,77.0,600.0,11.0,9.2,1016.8,5.7,0.0,SE,0.9,Aotizhongxin,2016-10-09 20:00:00,Fall
31654,2016,10,9,21,40.0,76.0,6.0,84.0,700.0,2.0,9.4,1016.8,5.9,0.0,SSE,0.7,Aotizhongxin,2016-10-09 21:00:00,Fall
31655,2016,10,9,22,45.0,89.0,7.0,83.0,800.0,2.0,8.1,1016.8,6.2,0.0,ESE,0.7,Aotizhongxin,2016-10-09 22:00:00,Fall
31656,2016,10,9,23,48.0,79.0,7.0,80.0,800.0,2.0,8.0,1016.6,6.0,0.0,ENE,0.5,Aotizhongxin,2016-10-09 23:00:00,Fall
31657,2016,10,10,0,52.0,97.0,5.0,78.0,800.0,2.0,7.5,1016.5,5.5,0.0,E,1.1,Aotizhongxin,2016-10-10 00:00:00,Fall
31659,2016,10,10,2,66.0,128.0,3.0,81.0,1200.0,2.0,7.2,1016.2,5.2,0.0,NNE,0.9,Aotizhongxin,2016-10-10 02:00:00,Fall
31660,2016,10,10,3,57.0,108.0,4.0,66.0,1000.0,2.0,6.6,1015.8,5.2,0.0,NE,1.0,Aotizhongxin,2016-10-10 03:00:00,Fall
31661,2016,10,10,4,59.0,109.0,6.0,61.0,900.0,2.0,6.5,1016.0,5.3,0.0,NE,0.8,Aotizhongxin,2016-10-10 04:00:00,Fall
31662,2016,10,10,5,52.0,72.0,3.0,55.0,800.0,2.0,6.1,1015.7,5.2,0.0,SE,0.9,Aotizhongxin,2016-10-10 05:00:00,Fall
31663,2016,10,10,6,49.0,75.0,4.0,53.0,800.0,2.0,5.7,1015.7,4.8,0.0,NE,0.8,Aotizhongxin,2016-10-10 06:00:00,Fall
31664,2016,10,10,7,53.0,76.0,3.0,55.0,900.0,2.0,6.8,1015.9,5.7,0.0,N,1.4,Aotizhongxin,2016-10-10 07:00:00,Fall
31667,2016,10,10,10,55.0,70.0,6.0,51.0,900.0,16.0,12.7,1015.7,5.8,0.0,NNE,1.4,Aotizhongxin,2016-10-10 10:00:00,Fall
31668,2016,10,10,11,71.0,91.0,10.0,55.0,1000.0,26.0,14.3,1015.1,6.4,0.0,ESE,1.4,Aotizhongxin,2016-10-10 11:00:00,Fall
31669,2016,10,10,12,82.0,103.0,15.0,61.0,1000.0,32.0,15.7,1014.0,5.9,0.0,E,1.1,Aotizhongxin,2016-10-10 12:00:00,Fall
31670,2016,10,10,13,93.0,108.0,19.0,74.0,1100.0,39.0,17.2,1012.6,5.8,0.0,SW,0.8,Aotizhongxin,2016-10-10 13:00:00,Fall
31671,2016,10,10,14,107.0,130.0,20.0,91.0,1300.0,41.0,17.8,1011.7,5.7,0.0,SSE,1.6,Aotizhongxin,2016-10-10 14:00:00,Fall
31672,2016,10,10,15,115.0,149.0,23.0,101.0,1300.0,49.0,18.6,1011.3,7.1,0.0,S,2.0,Aotizhongxin,2016-10-10 15:00:00,Fall
31673,2016,10,10,16,125.0,151.0,23.0,116.0,1300.0,38.0,18.5,1010.8,7.3,0.0,S,1.1,Aotizhongxin,2016-10-10 16:00:00,Fall
31674,2016,10,10,17,130.0,138.0,16.0,108.0,1200.0,38.0,17.3,1010.9,8.2,0.0,S,0.9,Aotizhongxin,2016-10-10 17:00:00,Fall
31675,2016,10,10,18,118.0,140.0,10.0,117.0,1200.0,25.0,14.8,1011.1,8.7,0.0,W,0.5,Aotizhongxin,2016-10-10 18:00:00,Fall
31676,2016,10,10,19,123.0,147.0,6.0,134.0,1400.0,6.0,12.7,1011.6,9.9,0.0,NE,0.2,Aotizhongxin,2016-10-10 19:00:00,Fall
31677,2016,10,10,20,133.0,160.0,5.0,131.0,1900.0,8.0,11.8,1012.1,9.9,0.0,NE,0.0,Aotizhongxin,2016-10-10 20:00:00,Fall
31678,2016,10,10,21,135.0,147.0,5.0,125.0,1900.0,6.0,11.2,1012.6,9.8,0.0,NE,0.0,Aotizhongxin,2016-10-10 21:00:00,Fall
31680,2016,10,10,23,147.0,162.0,5.0,112.0,1700.0,6.0,11.6,1014.0,9.5,0.0,NE,1.2,Aotizhongxin,2016-10-10 23:00:00,Fall
31681,2016,10,11,0,131.0,149.0,4.0,106.0,1500.0,6.0,10.2,1014.1,8.8,0.0,W,0.5,Aotizhongxin,2016-10-11 00:00:00,Fall
31682,2016,10,11,1,128.0,128.0,3.0,100.0,1500.0,5.0,10.2,1014.2,8.5,0.0,NNE,0.9,Aotizhongxin,2016-10-11 01:00:00,Fall
